Ward_ID,LGA,Ward,Demand_Population,Weighted_Mean_Time_Min,Pct_Within_5min,Pct_Within_10min,P90_Cell_Time_Min,Population,Weighted_2SFCA_per_10000,Mean_Accessible_PHC_Count,Zero_Access_Pct,Population_Difference,Population_2025,Supply_Underserved,Travel_Underserved,Coverage_Underserved,Underserved_Dimensions,Underserved_Class,Travel_Severity,Supply_Severity,Coverage_Severity,Population_Exposure,Planning_Priority_Score,Planning_Priority_Score_100,Planning_Priority_Class,Planning_Priority_Rank
KANO_W011,Albasu,Albasu Central,34472.35253047943,2.779743041603884,92.28091100772872,95.75449287553695,13.607166205232009,34472.35253047943,1.1118553024491276,9.726341742880054,0.0,0.0,34472.35253047943,False,False,False,0,Relatively Better Served,0.26208217982482657,0.6645599562597191,0.12195475244051146,0.08899023670736804,0.34896012463255716,34.896012463255715,Low,305
KANO_W012,Albasu,Bataiya,33287.21682691574,3.0011627654542505,76.21743909797468,100.0,5.587024194164705,33287.21682691574,0.815415904226729,7.560028371861319,0.0,0.0,33287.21682691574,False,False,False,0,Relatively Better Served,0.285320743150301,0.7760949664182923,0.3757433461528814,0.08572095338799317,0.44523627343026784,44.52362734302678,High,153
KANO_W013,Albasu,Daho,27705.09175848961,1.8823647499743847,96.41218609524016,100.0,4.0397076533379375,27705.09175848961,1.1972759421110457,6.808271782116365,0.0,0.0,27705.09175848961,False,False,False,0,Relatively Better Served,0.1679000451247083,0.6324205309013661,0.05668427414112054,0.07032225405086776,0.29360239228874485,29.360239228874484,Very Low,402
KANO_W014,Albasu,Duja,9637.503433704376,4.24075672923304,68.48331278253819,95.0719644611712,9.141704240790736,9637.503433704376,0.5608424032878788,6.243380044198453,0.0,0.0,9637.503433704376,True,True,False,2,Compound Underserved,0.41541928326326943,0.8718779769883523,0.4979356749480399,0.020481493238468394,0.5324424359002824,53.24424359002824,Very High,61
KANO_W015,Albasu,Fanda,33194.64140033722,2.394455913456404,81.5817657214139,100.0,8.246849007784403,33194.64140033722,0.7842557025107033,11.757314057829932,0.0,0.0,33194.64140033722,False,False,False,0,Relatively Better Served,0.22164531552814756,0.7878189593685571,0.29099174838964836,0.08546557731841135,0.41324841671313056,41.32484167131306,Moderate,203
KANO_W016,Albasu,Faragai,32620.26916360855,1.5384373487192926,90.8630154195356,100.0,5.470526316480906,32620.26916360855,1.0905532217451137,16.00744276437389,0.0,0.0,32620.26916360855,False,False,False,0,Relatively Better Served,0.1318039893874448,0.6725748416021136,0.14435624381050605,0.08388112959060888,0.3163958095776657,31.639580957766572,Low,358
KANO_W017,Albasu,Gagarame,49153.09963965416,4.898974886609175,46.56606405492419,96.34514331028954,8.946737699404755,49153.09963965416,0.5510798265821298,8.014404774657873,0.0,0.0,49153.09963965416,True,True,True,3,Critical Underserved,0.4845009534332646,0.8755511361520093,0.8442087449216504,0.12948814888372367,0.6400581550000713,64.00581550000713,Very High,16
KANO_W018,Albasu,Hungu,23759.600473165512,2.2561394826964376,85.01590299279435,100.0,7.112957351949412,23759.600473165512,1.0415794435230294,16.945463342065608,0.0,0.0,23759.600473165512,False,False,False,0,Relatively Better Served,0.2071286542331436,0.691001173878655,0.23673542860926133,0.059438328432002294,0.36025184211412487,36.02518421141249,Moderate,288
KANO_W019,Albasu,Saya-Saya,37297.650851249695,3.2855763939284386,83.54513332782844,99.90257340942256,7.607735350146828,37297.650851249695,0.9358274708570408,11.700931269717543,0.0,0.0,37297.650851249695,False,False,False,0,Relatively Better Served,0.3151706770269774,0.7307902417836611,0.25997228344634415,0.09678402829138444,0.4168398486653511,41.68398486653511,Moderate,197
KANO_W020,Albasu,Tsangaya,42294.02999138832,2.7363244683215906,83.29116400099032,94.21916506709825,8.793249209460061,42294.02999138832,0.7233903746962078,6.503436672049914,0.0,0.0,42294.02999138832,False,False,False,0,Relatively Better Served,0.2575252900989402,0.810719474606419,0.2639847733156847,0.11056690474258735,0.4303913935164537,43.039139351645375,High,173
KANO_W021,Bagwai,Bagwai,36794.92509293556,1.3246923715942116,99.93901613947916,100.0,3.879090958778161,36794.92509293556,1.1033412850536484,14.024901052638311,0.0,0.0,36794.92509293556,False,False,False,0,Relatively Better Served,0.10937091025588548,0.6677633463029772,0.0009634908497792027,0.09539722260243733,0.28103072584312905,28.103072584312905,Very Low,428
KANO_W022,Bagwai,Dangada,35835.846756219864,3.3728311796309574,67.28193114990853,100.0,6.566834574631984,35835.846756219864,1.4220744991271874,13.127962483147916,0.0,0.0,35835.846756219864,False,False,True,1,Single-Dimension Underserved,0.32432828876877945,0.5478403115014554,0.5169164380588973,0.09275153502525099,0.4063386135217103,40.63386135217103,Moderate,216
KANO_W023,Bagwai,Gadanya,36287.73974633217,4.358938749153155,60.79706450988053,97.27586775915356,7.3309529169035965,36287.73974633217,1.1076207451480653,12.15672890166944,0.0,0.0,36287.73974633217,False,True,True,2,Compound Underserved,0.42782278691727116,0.6661532039670859,0.6193715731773282,0.09399811481377156,0.49947448932119276,49.94744893211928,Very High,87
