Ward_ID,LGA,Ward,Demand_Population,Routing_Cells,Weighted_Mean_Time_Min,Median_Cell_Time_Min,P90_Cell_Time_Min,Max_Time_Min,Pop_Within_5min,Pct_Within_5min,Pop_Within_10min,Pct_Within_10min,Pop_Within_15min,Pct_Within_15min,Pop_Within_30min,Pct_Within_30min,Ward_Raster_Population,Population_Difference,Population_Difference_Pct,Poor_Access_Rank
KANO_W090,Dawakin Kudu,Dawaki,73490.75660037994,27,2.1782722887901955,3.808298339636119,6.6118299763042785,8.60395828098166,64392.18543577194,87.6194346262031,73490.75660037994,100.0,73490.75660037994,100.0,73490.75660037994,100.0,73490.75660037994,0.0,0.0,275
KANO_W091,Dawakin Kudu,Dawakiji,63758.0076212883,50,3.531023376260304,4.896591981118805,8.578022776188261,9.27730442240991,49902.27412939072,78.26824581125828,63758.0076212883,100.0,63758.0076212883,100.0,63758.0076212883,100.0,63758.0076212883,0.0,0.0,117
KANO_W092,Dawakin Kudu,Dosan,29937.709733963013,31,1.9845767214866106,2.5923602745796823,5.483763941073347,8.731563754792619,26900.77451968193,89.85581982967851,29937.709733963013,100.0,29937.709733963013,100.0,29937.709733963013,100.0,29937.709733963013,0.0,0.0,299
KANO_W093,Dawakin Kudu,Gano,45035.87121248245,36,1.653254930445555,3.1542088456611603,6.3841001395925225,6.884199404062684,39552.98541522026,87.82551408544192,45035.87121248245,100.0,45035.87121248245,100.0,45035.87121248245,100.0,45035.87121248245,0.0,0.0,341
KANO_W094,Dawakin Kudu,Gurjiya,29122.107536792755,32,3.2406649730843147,4.237272453627927,6.9725333874790385,8.417758664890462,22645.2073700428,77.7595074169441,29122.107536792755,100.0,29122.107536792755,100.0,29122.107536792755,100.0,29122.107536792755,0.0,0.0,152
KANO_W095,Dawakin Kudu,Jido,28748.975908994675,16,1.9606748119383528,2.694420421919974,3.600180131514451,4.176111272914339,28748.975908994675,100.0,28748.975908994675,100.0,28748.975908994675,100.0,28748.975908994675,100.0,28748.975908994675,0.0,0.0,304
KANO_W096,Dawakin Kudu,Tanburawa,59871.07987475395,33,2.5752264651641257,3.724515610367978,6.15410209194601,7.131680508176199,55650.60693383217,92.95073188966909,59871.07987475395,100.0,59871.07987475395,100.0,59871.07987475395,100.0,59871.07987475395,0.0,0.0,226
KANO_W097,Dawakin Kudu,Tsakuwa,60278.01387953758,44,3.971312907832245,5.704959985812748,14.918136247386288,18.12955200526273,46312.68302035332,76.8317999211234,57000.97278594971,94.56345542483056,58241.06047677994,96.62073570169649,60278.01387953758,100.0,60278.01387953758,0.0,0.0,81
KANO_W098,Dawakin Kudu,Unguwar Duniya,13425.575059175491,18,2.585819867759404,2.4484071092495734,6.293501823075948,6.459677494549948,10204.912826538086,76.01099231547407,13425.575059175491,100.0,13425.575059175491,100.0,13425.575059175491,100.0,13425.575059175491,0.0,0.0,224
KANO_W099,Dawakin Kudu,Yan Barau,14766.157083034515,37,4.841815375908084,5.506092753931351,6.8321227095414105,8.164082368151977,6390.621648311615,43.27884101716675,14766.157083034515,100.0,14766.157083034515,100.0,14766.157083034515,100.0,14766.157083034515,0.0,0.0,32
KANO_W100,Dawakin Kudu,Yankatsari,17537.378254890442,12,1.2165403871643166,2.028386699367379,4.647074691303642,5.447689443370591,17523.237540960312,99.91936814200729,17537.378254890442,100.0,17537.378254890442,100.0,17537.378254890442,100.0,17537.378254890442,0.0,0.0,405
KANO_W101,Dawakin Kudu,Yargaya,32991.90990900993,29,3.7569871201891574,5.062174898956634,9.063987645519935,20.230390651078658,17741.36524438858,53.774896007289044,32047.148603200912,97.13638492462357,32750.83612036705,99.26929423210795,32991.90990900993,100.0,32991.90990900993,0.0,0.0,97
KANO_W102,Dawakin Kudu,Zogarawa,14024.368523597717,20,3.3027578660766435,3.6655629737303137,7.308227287811947,8.8411717108775,8791.634557247162,62.688273931579594,14024.368523597717,100.0,14024.368523597717,100.0,14024.368523597717,100.0,14024.368523597715,1.8189894035458565e-12,1.2970205399873686e-14,141
KANO_W103,Dawakin Tofa,Danguguwa,36233.21717572212,42,1.1381025677175742,1.6734393867811739,3.9745154232033104,5.593373569773442,36014.993774175644,99.3977255718471,36233.21717572212,100.0,36233.21717572212,100.0,36233.21717572212,100.0,36233.21717572212,0.0,0.0,413
KANO_W104,Dawakin Tofa,Dawaki East,27149.51277589798,24,1.007824596437585,1.3399058054680986,3.0491537893696843,4.951487120268031,27149.51277589798,100.0,27149.51277589798,100.0,27149.51277589798,100.0,27149.51277589798,100.0,27149.51277589798,0.0,0.0,429
KANO_W105,Dawakin Tofa,Dawaki West,22233.994185447693,12,0.28259366665514685,0.20541602863371736,1.4808078346005709,5.110633121137831,22226.844468593597,99.96784330878896,22233.994185447693,100.0,22233.994185447693,100.0,22233.994185447693,100.0,22233.994185447693,0.0,0.0,484
KANO_W106,Dawakin Tofa,Dawanau,98071.73553156853,42,1.5153826172505835,1.722155471165905,3.589431978692011,4.196003745404583,98071.73553156853,100.0,98071.73553156853,100.0,98071.73553156853,100.0,98071.73553156853,100.0,98071.73553156853,0.0,0.0,373
KANO_W107,Dawakin Tofa,Ganduje,23467.54290318489,39,2.0440540479596323,2.6707447727137854,4.835783744684681,9.492263730804513,22256.855731487274,94.84101434610221,23467.54290318489,100.0,23467.54290318489,100.0,23467.54290318489,100.0,23467.54290318489,0.0,0.0,294
KANO_W108,Dawakin Tofa,Gargari,43409.82552909851,47,1.486127291096482,0.29287018990530284,5.042299973274182,5.296411897658439,38588.41900038719,88.89328286869194,43409.82552909851,100.0,43409.82552909851,100.0,43409.82552909851,100.0,43409.82552909851,0.0,0.0,376
KANO_W109,Dawakin Tofa,Jalli,40162.44495844841,45,1.5772471389036302,1.7812087531568632,5.573332341467395,7.391648465848372,38428.79063296318,95.68339445649076,40162.44495844841,100.0,40162.44495844841,100.0,40162.44495844841,100.0,40162.44495844841,0.0,0.0,358
KANO_W110,Dawakin Tofa,Kwa,28900.380245685577,43,0.9963199800800234,0.726943596178788,2.048930804664706,3.1550415312672673,28900.380245685577,100.0,28900.380245685577,100.0,28900.380245685577,100.0,28900.380245685577,100.0,28900.380245685577,0.0,0.0,431
KANO_W111,Dawakin Tofa,Marke,48419.74295783043,57,1.273245799728266,0.7945799763644599,4.655206739858354,8.14423510068704,46390.678116321564,95.80942665623812,48419.74295783043,100.0,48419.74295783043,100.0,48419.74295783043,100.0,48419.74295783043,0.0,0.0,398
KANO_W112,Dawakin Tofa,Tattarawa,29552.525358438492,55,1.8140400356908986,2.0335397168825877,5.296411897658439,7.357882658970975,27427.681215047836,92.80994054613365,29552.525358438492,100.0,29552.525358438492,100.0,29552.525358438492,100.0,29552.52535843849,3.637978807091713e-12,1.231021296138713e-14,321
KANO_W113,Dawakin Tofa,Tumfafi,75784.21090984344,52,1.2885250463809659,1.3308160908374622,4.186306075966586,6.202239391792251,74517.55331039429,98.32859960637971,75784.21090984344,100.0,75784.21090984344,100.0,75784.21090984344,100.0,75784.21090984344,0.0,0.0,395
KANO_W114,Doguwa,Dadin Kowa,34138.73034656048,69,3.7537373578399613,4.205284016469029,9.219927645429843,11.068538598562483,29620.82990193367,86.76605603441257,33860.85041868687,99.18602735059943,34138.73034656048,100.0,34138.73034656048,100.0,34138.73034656048,0.0,0.0,98
KANO_W115,Doguwa,Dariyar Shere,15075.104060411453,83,6.28020711157244,8.552759537183308,16.970017424889924,17.98175578821121,6975.201810598373,46.26967603438219,11425.775427818298,75.7923486433728,13134.613194942474,87.12784430745737,15075.104060411453,100.0,15053.839354753494,21.264705657958984,0.14125768952917853,9
KANO_W116,Doguwa,Dogon Kawo,22825.217678785324,49,3.304337122557586,6.429813529950643,11.12771842390137,14.881936049379364,15469.570375204086,67.77403218187982,21989.04906821251,96.33664562441399,22825.217678785324,100.0,22825.217678785324,100.0,22825.217678785324,0.0,0.0,140
KANO_W117,Doguwa,Doguwa,26254.71422982216,27,1.4840501076411656,3.0744617995063477,7.89193334147289,8.289990484541155,25627.30178618431,97.61028652551403,26254.71422982216,100.0,26254.71422982216,100.0,26254.71422982216,100.0,26254.71422982216,0.0,0.0,378
KANO_W118,Doguwa,Falgore,37270.93701219559,46,1.5662772047960805,4.939159108998497,9.52977036113317,12.14493025713806,34950.879249334335,93.77515579470918,36366.264533281326,97.57271334869247,37270.93701219559,100.0,37270.93701219559,100.0,37270.93701219559,0.0,0.0,361
KANO_W119,Doguwa,Maraku,19388.52417564392,76,3.815174910021871,5.089680141074842,10.378226899504607,19.47851737019007,12431.36735200882,64.11714083749212,18357.63509631157,94.68299355849186,19175.76859021187,98.90267261445655,19388.52417564392,100.0,19388.52417564392,0.0,0.0,93
KANO_W120,Doguwa,Riruwai,21745.184274196625,89,4.166593955837779,7.822939206154259,14.339269052304317,19.63720995336395,15722.397873401642,72.30289555218086,19125.266983509064,87.95173562269409,21389.992662668228,98.36657345806043,21745.184274196625,100.0,21745.184274196625,0.0,0.0,62
KANO_W121,Doguwa,Tagwaye,19780.243477344513,61,2.8705536829015483,4.028477722023556,12.83293286712948,17.360276701339554,18446.207726955414,93.25571623060631,19028.242975473404,96.19822423959332,19694.260765075684,99.56531014207529,19780.243477344513,100.0,19780.243477344517,-3.637978807091713e-12,-1.8391981935199662e-14,183
KANO_W122,Doguwa,Unguwar Natsohuwa,14245.234813451767,66,5.281125317957692,4.858760537615754,17.57480763263316,18.587360449259343,9905.567182302475,69.53600493091663,12586.281842947006,88.35433046748929,12589.334186553955,88.37575758783458,14245.234813451767,100.0,14245.234813451769,-1.8189894035458565e-12,-1.2769107897247055e-14,24
KANO_W123,Doguwa,Zainabi,24553.090492010117,112,4.647839192487567,6.177587151892336,12.214397904625423,19.63720995336395,14143.694616317749,57.60453911461892,21969.329885959625,89.47684159396847,23858.393625974655,97.17063370795817,24553.090492010117,100.0,24553.09049201012,-3.637978807091713e-12,-1.481678572510274e-14,35
KANO_W124,Fagge,Fagge A,21010.16823577881,7,0.7360065172228752,0.8729400426813714,1.1796648038114,1.245393834762952,21010.16823577881,100.0,21010.16823577881,100.0,21010.16823577881,100.0,21010.16823577881,100.0,21010.16823577881,0.0,0.0,449
KANO_W125,Fagge,Fagge B,4685.191780090332,2,0.5726810338764712,0.759520518940697,0.9187568401787294,0.9585659204882374,4685.191780090332,100.0,4685.191780090332,100.0,4685.191780090332,100.0,4685.191780090332,100.0,4685.191780090332,0.0,0.0,467
KANO_W126,Fagge,Fagge C,10101.682329177856,4,0.8494366396973334,0.9157529815848044,1.08768056804603,1.1430154169993696,10101.682329177856,100.0,10101.682329177856,100.0,10101.682329177856,100.0,10101.682329177856,100.0,10101.682329177856,0.0,0.0,438
KANO_W127,Fagge,Fagge D1,4411.782623291016,1,0.5604751173931566,0.5604751173931566,0.5604751173931566,0.5604751173931566,4411.782623291016,100.0,4411.782623291016,100.0,4411.782623291016,100.0,4411.782623291016,100.0,4411.782623291016,0.0,0.0,469
KANO_W128,Fagge,Fagge D2,21891.856940746307,7,1.6365006582289616,1.1430154169993696,2.4430204668236892,2.755594711811756,21891.856940746307,100.0,21891.856940746307,100.0,21891.856940746307,100.0,21891.856940746307,100.0,21891.856940746307,0.0,0.0,346
KANO_W129,Fagge,Kwachiri,166962.76798653603,33,1.351637345449164,1.4849809406297476,3.0051637048778574,7.11493431334406,166645.1319553852,99.80975636964978,166962.76798653603,100.0,166962.76798653603,100.0,166962.76798653603,100.0,166962.76798653603,0.0,0.0,384
KANO_W130,Fagge,Rijiyar Lemo,38690.50396347046,6,1.1537238284486764,1.1823560545293095,1.7394336894177207,1.993886438205694,38690.50396347046,100.0,38690.50396347046,100.0,38690.50396347046,100.0,38690.50396347046,100.0,38690.50396347046,0.0,0.0,411
KANO_W131,Fagge,Sabon Gari East,43938.46072053909,15,0.7226096365549315,0.8190988913755359,2.2167148784338213,3.0587622065936757,43938.46072053909,100.0,43938.46072053909,100.0,43938.46072053909,100.0,43938.46072053909,100.0,43938.46072053909,0.0,0.0,453
KANO_W132,Fagge,Sabon Gari West,25856.611166000366,6,1.0817463382727577,0.9407652810850199,1.49194767669394,1.8408799363885102,25856.611166000366,100.0,25856.611166000366,100.0,25856.611166000366,100.0,25856.611166000366,100.0,25856.611166000366,0.0,0.0,421
KANO_W133,Fagge,Yammata,51146.591917037964,6,1.435685301173626,1.2357448390356627,1.6908940627156577,1.993886438205694,51146.591917037964,100.0,51146.591917037964,100.0,51146.591917037964,100.0,51146.591917037964,100.0,51146.59191703797,-7.275957614183426e-12,-1.422569391521795e-14,381
KANO_W134,Gabasawa,Gabasawa,52927.088691949844,48,2.684466915871788,3.0766092636824744,8.337513820158089,10.722021308929921,45727.16282057762,86.39652010093025,51885.55235219002,98.03212992533587,52927.088691949844,100.0,52927.088691949844,100.0,52927.08869194984,7.275957614183426e-12,1.3747133639886172e-14,209
KANO_W135,Gabasawa,Garun Danga,43471.14401483536,62,2.764647549956175,3.195981067574524,6.815156364014248,8.834093846784931,37934.211580991745,87.26297050762219,43471.14401483536,100.0,43471.14401483536,100.0,43471.14401483536,100.0,43471.14401483536,0.0,0.0,195
KANO_W136,Gabasawa,Joda,28405.73940372467,50,5.925488708111634,4.468573946991433,14.744934336079172,15.887728399938549,18113.300339460373,63.76633990060927,20592.68271636963,72.49479558933587,27348.603134393692,96.27844128855043,28405.73940372467,100.0,28405.73940372467,0.0,0.0,11
KANO_W137,Gabasawa,Karmami,33564.32561326027,36,2.321785901922826,3.3672562500060836,7.499886036111651,10.722021308929921,29801.585538625717,88.78946617909104,32557.79315161705,97.0011837173765,33564.32561326027,100.0,33564.32561326027,100.0,33564.32561326027,0.0,0.0,258
KANO_W138,Gabasawa,Mekiya,47392.77117872238,60,2.600088030493759,2.717151829087047,7.787349785558612,9.292910672575545,39570.05944490433,83.49387145073685,47392.77117872238,100.0,47392.77117872238,100.0,47392.77117872238,100.0,47392.77117872238,0.0,0.0,218
KANO_W139,Gabasawa,Tarauni,16585.90804719925,39,3.177152545627335,4.145413177093191,7.585701716595945,9.102455592095707,13400.625581979752,80.79524825439162,16585.90804719925,100.0,16585.90804719925,100.0,16585.90804719925,100.0,16585.90804719925,0.0,0.0,157
KANO_W140,Gabasawa,Yautar Arewa,24548.45909166336,49,4.27116675276528,4.160312386890294,7.898156103141971,14.896105142071018,17076.430829763412,69.56212919923172,23653.852564811707,96.3557528254168,24548.45909166336,100.0,24548.45909166336,100.0,24548.45909166336,0.0,0.0,54
KANO_W141,Gabasawa,Yautar Kudu,43056.72741103172,74,3.662175062345519,3.7409543234164366,8.433831503582951,10.722021308929921,30795.486963272095,71.5230553155832,40512.178176403046,94.090240044633,43056.72741103172,100.0,43056.72741103172,100.0,43056.72741103172,0.0,0.0,104
KANO_W142,Gabasawa,Yumbu,21010.183431625366,40,4.063849732913497,5.369264039076692,8.721414738418476,8.721414738418476,11444.826079130173,54.47275658670816,21010.183431625366,100.0,21010.183431625366,100.0,21010.183431625366,100.0,21010.183431625366,0.0,0.0,73
KANO_W143,Gabasawa,Zakirai,33067.387877225876,14,0.7237532645277132,0.9004119753779485,2.5956421909619474,3.0970958362834686,33067.387877225876,100.0,33067.387877225876,100.0,33067.387877225876,100.0,33067.387877225876,100.0,33067.38787722588,-7.275957614183426e-12,-2.20034241627973e-14,452
KANO_W144,Gabasawa,Zugachi,34554.24743318558,27,4.067340237973877,4.591968753701299,9.985876793441784,13.761342187590115,22073.54665184021,63.88084907512985,32556.715525388718,94.21914220050863,34554.24743318558,100.0,34554.24743318558,100.0,34554.24743318558,0.0,0.0,72
KANO_W145,Garko,Dal,25683.29281592369,37,2.8455798440349547,4.641949963278285,9.452801287011013,13.290260929855986,19796.17134165764,77.07801131085486,25424.813851118088,98.99359102176592,25683.29281592369,100.0,25683.29281592369,100.0,25683.29281592369,0.0,0.0,187
KANO_W146,Garko,Garin Ali,28029.41776585579,41,2.7122474341296177,8.078702437171284,10.373134309993826,10.373134309993826,22333.975300073624,79.68048243684854,26192.057577371597,93.4448863553549,28029.41776585579,100.0,28029.41776585579,100.0,28029.41776585579,0.0,0.0,205
KANO_W147,Garko,Garko,61503.04936790466,35,0.7115980847988298,1.1075325809845409,2.618580987233856,4.864295897026662,61503.04936790466,100.0,61503.04936790466,100.0,61503.04936790466,100.0,61503.04936790466,100.0,61503.04936790466,0.0,0.0,455
KANO_W148,Garko,Gurjiya,31266.79181075096,49,3.747666173247064,2.084185237889293,11.052988508540611,14.482266738624489,25080.675055980682,80.21505758501513,27507.666836738586,87.9772603573616,31266.79181075096,100.0,31266.79181075096,100.0,31266.79181075096,0.0,0.0,99
KANO_W149,Garko,Kafin Malamai,35540.994270563126,52,3.302697524478775,2.095392818347843,10.11421185537624,10.11421185537624,25265.934460163116,71.08955441094584,30442.067477703094,85.6533929409982,35540.994270563126,100.0,35540.994270563126,100.0,35540.994270563126,0.0,0.0,142
KANO_W150,Garko,Katumari,21477.0840280056,31,3.5458319726439007,4.640481155530897,9.436635247665068,10.775277608995294,17369.9501414299,80.87666891268807,21328.16699051857,99.30662357472343,21477.0840280056,100.0,21477.0840280056,100.0,21477.0840280056,0.0,0.0,114
KANO_W151,Garko,Kwas,26535.08460044861,65,4.8437315929692755,4.63782749061575,9.829716781625903,10.504083853897319,12957.597937345505,48.8319450736797,25062.724132061005,94.45126898761532,26535.08460044861,100.0,26535.08460044861,100.0,26535.08460044861,0.0,0.0,31
KANO_W152,Garko,Raba,32359.28558063507,57,5.396439491910964,5.2720861865187745,9.338534992115823,10.112140293274129,13269.304649591446,41.00617307055834,29329.30352449417,90.63643710986578,32359.28558063507,100.0,32359.28558063507,100.0,32359.28558063507,0.0,0.0,21
KANO_W153,Garko,Sarina,34067.781299591064,46,3.405148126969355,6.296580330737653,8.0251663123242,9.913054288089437,24940.307072401047,73.20789943165575,34067.781299591064,100.0,34067.781299591064,100.0,34067.781299591064,100.0,34067.781299591064,0.0,0.0,128
KANO_W154,Garko,Zakarawa,44037.64643788338,85,5.572407778934523,6.461408540395741,13.331308063838387,17.066308921719028,23752.97926592827,53.93789447724612,35067.953845500946,79.63176209919735,41842.982213020325,95.01639074204681,44037.64643788338,100.0,44037.64643788338,0.0,0.0,18
KANO_W155,Garum Mallam,Chiromawa,39495.024658203125,14,1.5063018861641144,1.0433471601186648,2.569694452882984,3.949086252299261,39495.024658203125,100.0,39495.024658203125,100.0,39495.024658203125,100.0,39495.024658203125,100.0,39495.024658203125,0.0,0.0,374
KANO_W156,Garum Mallam,Dakasoye,27249.177635908127,21,0.7087589897606383,0.9426595984053449,3.3455741581056464,3.523627613855801,27249.177635908127,100.0,27249.177635908127,100.0,27249.177635908127,100.0,27249.177635908127,100.0,27249.177635908127,0.0,0.0,456
KANO_W157,Garum Mallam,Dorawar Sallau,16789.279750347137,7,1.524432058680054,1.5559151098959922,2.4210595091291394,2.4210595091291394,16789.279750347137,100.0,16789.279750347137,100.0,16789.279750347137,100.0,16789.279750347137,100.0,16789.279750347137,0.0,0.0,367
KANO_W158,Garum Mallam,Fankurun,9915.744256734848,23,1.0290126580697558,2.0773708433980183,4.3665160126355556,4.3665160126355556,9915.744256734848,100.0,9915.744256734848,100.0,9915.744256734848,100.0,9915.744256734848,100.0,9915.744256734848,0.0,0.0,428
KANO_W159,Garum Mallam,Garun Babba,22145.97734260559,34,1.5959621719379196,0.3445352781201484,1.9911269807614382,3.949086252299261,22145.97734260559,100.0,22145.97734260559,100.0,22145.97734260559,100.0,22145.97734260559,100.0,22145.97734260559,0.0,0.0,354
KANO_W160,Garum Mallam,Garun Malam,28762.40452694893,11,1.321759216354214,0.951065755882833,4.3665160126355556,4.3665160126355556,28762.40452694893,100.0,28762.40452694893,100.0,28762.40452694893,100.0,28762.40452694893,100.0,28762.40452694893,0.0,0.0,388
KANO_W161,Garum Mallam,Jobawa,16439.13120532036,20,3.538021354736416,5.193689752433608,8.253918195404767,8.547417759477204,7946.9577758312225,48.34171390553334,16439.13120532036,100.0,16439.13120532036,100.0,16439.13120532036,100.0,16439.13120532036,0.0,0.0,116
KANO_W162,Garum Mallam,Kadawa,20430.679079532623,35,0.8018285042291587,0.8871414074429056,2.069483382876866,3.80856502751087,20430.679079532623,100.0,20430.679079532623,100.0,20430.679079532623,100.0,20430.679079532623,100.0,20430.679079532623,0.0,0.0,442
KANO_W163,Garum Mallam,Makwaro,25820.67198586464,33,1.2928904184358316,0.8346573192942544,4.3665160126355556,8.217665301060167,23736.4417450428,91.92805577653891,25820.67198586464,100.0,25820.67198586464,100.0,25820.67198586464,100.0,25820.67198586464,0.0,0.0,393
KANO_W164,Garum Mallam,Yada Kwari,20909.921885967255,8,1.6116179286140382,2.571448372546664,3.131916538367726,3.5914487440870446,20909.921885967255,100.0,20909.921885967255,100.0,20909.921885967255,100.0,20909.921885967255,100.0,20909.92188596725,3.637978807091713e-12,1.7398337626182994e-14,349
KANO_W165,Gaya,Balan,30474.14916396141,56,4.647345928889008,5.420802817719933,8.670589014330961,13.048792881897434,19724.10227560997,64.72404584452059,29497.841826200485,96.79627696081667,30474.14916396141,100.0,30474.14916396141,100.0,30474.14916396141,0.0,0.0,36
KANO_W166,Gaya,Gamarya,19484.152621507645,27,3.7899204674211178,4.640700641720384,7.3938099730443465,9.945148789413675,13557.217534542084,69.58073978324776,19484.152621507645,100.0,19484.152621507645,100.0,19484.152621507645,100.0,19484.152621507645,0.0,0.0,95
KANO_W167,Gaya,Gamoji,20930.187529325485,55,5.723046834178782,5.562905736813561,15.036313947045004,15.036313947045004,11753.13310599327,56.153978981439344,15867.519898414612,75.81164705850092,17402.56627178192,83.1457732875017,20930.187529325485,100.0,20930.187529325485,0.0,0.0,16
KANO_W168,Gaya,Gaya North,84436.5729906559,87,1.552601207839196,2.4634001469691866,7.238624660584932,15.370522317416643,81048.08884429932,95.98694733059385,83634.52682495117,99.05011994530678,83634.52682495117,99.05011994530678,84436.5729906559,100.0,84436.5729906559,0.0,0.0,364
KANO_W169,Gaya,Gaya South,60222.25958275795,13,1.2772258322520682,2.3918866175451625,4.598502197004028,5.693667815779598,60208.55592131615,99.9772448567411,60222.25958275795,100.0,60222.25958275795,100.0,60222.25958275795,100.0,60222.25958275795,0.0,0.0,396
KANO_W170,Gaya,Kademi,56489.81666302681,44,2.0710349654294844,2.8625555343381395,5.353005639233008,9.607857130621634,52065.70893764496,92.16830928701265,56489.81666302681,100.0,56489.81666302681,100.0,56489.81666302681,100.0,56489.81666302681,0.0,0.0,291
KANO_W171,Gaya,Kazurawa,36138.66147708893,73,3.9875536465678922,5.8514998878362885,8.6993296064813,11.067530430767953,20711.27009820938,57.31056229445532,36039.03068590164,99.72430968078203,36138.66147708893,100.0,36138.66147708893,100.0,36138.66147708893,0.0,0.0,79
KANO_W172,Gaya,Maimakawa,49401.224858284,113,3.5189494746151495,4.74826399952777,9.674423058949017,13.750204222479034,33705.479219436646,68.22802332558894,47766.63219451904,96.69119000904519,49401.224858284,100.0,49401.224858284,100.0,49401.224858284,0.0,0.0,119
KANO_W173,Gaya,Shagogo,51781.8307390213,78,3.954760335844971,4.812258662947189,7.840207017260374,9.961673301552073,30836.382305145264,59.5505834093808,51781.8307390213,100.0,51781.8307390213,100.0,51781.8307390213,100.0,51781.8307390213,0.0,0.0,83
KANO_W174,Gaya,Wudilawa,20884.108263015747,23,1.4854199688451835,1.670655478268543,4.296168936605124,4.742576702487617,20884.108263015747,100.0,20884.108263015747,100.0,20884.108263015747,100.0,20884.108263015747,100.0,20884.108263015747,0.0,0.0,377
KANO_W175,Gezawa,Babawa,86329.19391274452,44,2.6432798166309124,2.66348313474184,5.557382974592726,7.99261325349404,81093.5936615467,93.93530738108178,86329.19391274452,100.0,86329.19391274452,100.0,86329.19391274452,100.0,86329.19391274452,0.0,0.0,212
KANO_W176,Gezawa,Gawo,22370.71760725975,23,2.527388446720652,2.297509316399296,4.962768599644159,7.391524638192264,20054.10203242302,89.64442886675687,22370.71760725975,100.0,22370.71760725975,100.0,22370.71760725975,100.0,22370.71760725975,0.0,0.0,234
KANO_W177,Gezawa,Gezawa,42951.56576991081,25,1.8806167426123441,2.3370995443981886,5.604895173961562,6.757757164296489,40563.44461488724,94.43996717647825,42951.56576991081,100.0,42951.56576991081,100.0,42951.56576991081,100.0,42951.56576991081,0.0,0.0,313
KANO_W178,Gezawa,Jogana,81403.46664071083,31,1.6176106013587241,3.3129083450542045,5.011090147251909,6.833039220691144,77234.13360214233,94.87818736642922,81403.46664071083,100.0,81403.46664071083,100.0,81403.46664071083,100.0,81403.46664071083,0.0,0.0,347
KANO_W179,Gezawa,Ketawa,63508.14157438278,43,2.862823810707696,2.2252690625560274,4.855818088512328,7.4925020589799685,56160.9144411087,88.43104686874081,63508.14157438278,100.0,63508.14157438278,100.0,63508.14157438278,100.0,63508.14157438278,0.0,0.0,184
KANO_W180,Gezawa,Mesar Tudu,38385.3818693161,37,2.507720906429297,3.0103688986774952,5.063938798688259,8.260077108713629,36659.3013048172,95.50328671895103,38385.3818693161,100.0,38385.3818693161,100.0,38385.3818693161,100.0,38385.3818693161,0.0,0.0,235
KANO_W181,Gezawa,Sararin Gezawa,26853.15255689621,13,2.063209794331435,2.6253283788746975,5.0382052650409,5.331564101754401,23594.87469482422,87.8663115804806,26853.15255689621,100.0,26853.15255689621,100.0,26853.15255689621,100.0,26853.15255689621,0.0,0.0,292
KANO_W182,Gezawa,Tsamiya Babba,128425.96181225777,55,2.2435958272340777,2.9148808078650843,4.6267244381009665,6.764608138823288,127712.32639169693,99.44432152931502,128425.96181225777,100.0,128425.96181225777,100.0,128425.96181225777,100.0,128425.96181225777,0.0,0.0,266
KANO_W183,Gezawa,Tumbau,24141.225328445435,37,4.255527489184283,4.976236105206836,7.610952033224465,9.210681473141848,13000.020021438599,53.84987648543576,24141.225328445435,100.0,24141.225328445435,100.0,24141.225328445435,100.0,24141.225328445435,0.0,0.0,56
KANO_W184,Gezawa,Wangara,38648.41859912872,40,4.144593754402287,3.984538623949455,11.836448262698111,13.709584412243272,23000.66455078125,59.512563215975334,34369.960765600204,88.92979845331894,38648.41859912872,100.0,38648.41859912872,100.0,38648.41859912872,0.0,0.0,64
KANO_W185,Gezawa,Zango,66622.09300208092,44,2.632793752468525,3.5556495446593916,7.643930371166212,8.260077108713629,56946.333857774734,85.47665090016916,66622.09300208092,100.0,66622.09300208092,100.0,66622.09300208092,100.0,66622.09300208092,0.0,0.0,215
KANO_W186,Gwale,Dandago,11300.713973999023,4,0.9999963564759756,0.7173795316878717,1.0710432771854028,1.2221973541411917,11300.713973999023,100.0,11300.713973999023,100.0,11300.713973999023,100.0,11300.713973999023,100.0,11300.713973999023,0.0,0.0,430
KANO_W187,Gwale,Diso,11166.22183227539,3,0.4989470824429477,1.0011658476867402,1.1779910528503015,1.2221973541411917,11166.22183227539,100.0,11166.22183227539,100.0,11166.22183227539,100.0,11166.22183227539,100.0,11166.22183227539,0.0,0.0,475
KANO_W188,Gwale,Dorayi,364719.1042802334,34,1.5154328235818328,1.564429225045448,2.711711999650932,3.9078779107965893,364719.1042802334,100.0,364719.1042802334,100.0,364719.1042802334,100.0,364719.1042802334,100.0,364719.1042802334,0.0,0.0,372
KANO_W189,Gwale,Galadanchi,22005.976974487305,2,1.0685168357287735,0.7863140708947295,1.1350206974918993,1.2221973541411917,22005.976974487305,100.0,22005.976974487305,100.0,22005.976974487305,100.0,22005.976974487305,100.0,22005.976974487305,0.0,0.0,425
KANO_W190,Gwale,Goron Dutse,16381.674552679062,4,0.6475102994927919,0.9267403961281633,1.224085208837795,1.2945335781480625,16381.674552679062,100.0,16381.674552679062,100.0,16381.674552679062,100.0,16381.674552679062,100.0,16381.674552679062,0.0,0.0,459
