Demand_ID,Grid_Row,Grid_Col,Demand_Cell_Population,Nearest_Node,Snap_Distance_m,Snap_Quality,Demand_Node,Accessible_PHC_Nodes,Accessible_PHC_Count,TwoSFCA_per_Person,Mean_PHC_Travel_Time_Min,Min_PHC_Travel_Time_Min,Max_PHC_Travel_Time_Min,TwoSFCA_per_10000,TwoSFCA_Class,Travel_Time_Min,Ward_ID,LGA,Ward,Planning_Priority_Rank,Planning_Priority_Score_100,Facility_ID,facility_name,Nearest_Existing_PHC_m,Population_Score,Supply_Deficit_Score,Travel_Deficit_Score,PHC_Separation_Score,Ward_Priority_Score,Candidate_Score,Candidate_Score_100,Candidate_Rank,Scenario_Shortlist
KANO_DMD_00561,17,95,10692.458838224411,2953973431,31.20450850295025,Excellent,2953973431.0,16.0,16.0,5.286270895076652e-05,9.395721292234901,0.7364714907849884,14.75818577958182,0.5286270895076651,Low,0.7364714907849884,KANO_W084,Dambatta,Gwarabjawa,95,49.098360834290176,KANO_PHC_0519,Gwarabjawa Health Post,358.53288417536504,0.5556614256866071,0.7688620886870883,0.021612003267654434,0.017564262994156605,0.000643928287204182,0.365935382809129,36.5935382809129,54,Reserve
KANO_DMD_14436,135,74,803.1519985198975,5167005369,558.7568138064804,Moderate,5167005369.0,1.0,1.0,1.6212944393122837e-05,11.34009226017188,11.34009226017188,11.34009226017188,0.16212944393122836,Very Low,11.34009226017188,KANO_W039,Bebeji,Kuki,64,52.90049591831634,KANO_PHC_0098,Kuki Health Post,4997.447025267106,0.04162548028062705,0.9291102144093875,0.33277881635460177,0.26823188348924376,0.1326455515730638,0.3648202986381483,36.48202986381483,55,Reserve
KANO_DMD_07360,81,107,3245.8364493846893,2756261132,397.8602345441331,Good,2756261132.0,8.0,8.0,1.3743331569595766e-05,10.431302188756396,5.660442901401654,14.861062739007346,0.13743331569595765,Very Low,5.660442901401654,KANO_W102,Dawakin Kudu,Zogarawa,52,54.383684166837135,KANO_PHC_0589,Zogarawa Health Post,2961.671591927772,0.16859369265194912,0.9399083963624398,0.16610759820596907,0.15822704869024726,0.18413852910187298,0.3609246367411129,36.09246367411129,56,Reserve
KANO_DMD_07743,84,83,2231.0377464294434,2756411517,1340.1017757427746,Poor,2756411517.0,3.0,3.0,1.2952030739187153e-05,11.933229365706417,9.766806249385535,14.299996674353572,0.12952030739187154,Very Low,9.766806249385535,KANO_W300,Madobi,Kanwa,58,53.41328276110566,KANO_PHC_0064,Kanwa Primary Health Clinic,2140.2216574642725,0.11584550522833505,0.9433682951226634,0.28661020992310543,0.11383931178349113,0.15044836345426207,0.36003850044673735,36.00385004467373,57,Reserve
KANO_DMD_08738,92,77,2239.4265689849854,2758424541,1384.9795466654653,Poor,2758424541.0,5.0,5.0,1.592390844482107e-05,13.18962102959664,10.909141056858775,14.73845994511409,0.1592390844482107,Very Low,10.909141056858775,KANO_W302,Madobi,Kubaraci,69,52.3330334244058,KANO_PHC_1457,Kundirin Health Post,2068.5078786811346,0.11628154755193534,0.9303740006721579,0.3201324085428409,0.10996419753529993,0.11294452341529672,0.3592935281140129,35.92935281140129,58,Reserve
KANO_DMD_10248,105,28,1461.2714612483978,6015115493,362.88974662823784,Good,6015115493.0,3.0,3.0,4.3339079943181645e-05,12.476175506537473,10.629084093366304,13.5622577339916,0.43339079943181646,Low,10.629084093366304,KANO_W235,Karaye,Tudun Kaya,27,59.86664413768611,KANO_PHC_0133,Ma'A Health Post,4132.309993904024,0.07583384955232299,0.8105033848034559,0.3119140428819009,0.2214834776213718,0.3744946318095783,0.35843079446710463,35.84307944671046,59,Reserve
KANO_DMD_12141,117,127,558.7631120681763,4348026125,98.77600273191112,Excellent,4348026125.0,1.0,1.0,1.4059779786287318e-05,10.373134309993826,10.373134309993826,10.373134309993826,0.1405977978628732,Very Low,10.373134309993826,KANO_W151,Garko,Kwas,36,57.689866552736824,KANO_PHC_0643,Zakarawa Health Post,3018.9238822777606,0.028922398625848625,0.9385247521774076,0.30440311051884983,0.16132072426893515,0.29892178434480327,0.35827881681069706,35.827881681069705,60,Reserve
KANO_DMD_02109,37,121,2233.313997745514,8604838731,124.01537485921328,Excellent,8604838731.0,2.0,2.0,2.2200348035729824e-05,11.228819110970665,7.67328551511906,14.78435270682227,0.22200348035729825,Very Low,7.67328551511906,KANO_W142,Gabasawa,Yumbu,38,56.92898082897272,KANO_PHC_0101,Yama Kanawa Health Post,2996.9715445730008,0.1159638224184277,0.9029307771537521,0.22517514079144965,0.1601345112696444,0.27250553440832237,0.35682759930353514,35.68275993035351,61,Reserve
KANO_DMD_05205,66,27,1942.702941417694,2764231575,97.75267951233306,Excellent,2764231575.0,1.0,1.0,5.150209218030306e-06,10.128682619926604,10.128682619926604,10.128682619926604,0.051502092180303057,Very Low,10.128682619926604,KANO_W373,Shanono,Dutsen Bakoshi,90,49.77784832869844,KANO_PHC_0202,Gasawa Health Post,2522.210294946644,0.10085816016056971,0.9774811275262357,0.2972295935658917,0.13448038853153627,0.024234213819446224,0.35666912830458325,35.66691283045832,62,Reserve
KANO_DMD_09121,95,146,453.61362075805664,2901161560,285.38834300857394,Good,2901161560.0,3.0,3.0,2.584441141809796e-05,13.630248159762777,13.048792881897434,14.749536998000004,0.25844411418097957,Very Low,13.048792881897434,KANO_W165,Gaya,Balan,39,56.85818211158175,KANO_PHC_0056,Kalahadi Health Post,2892.3349968783245,0.023456836777009254,0.8869974053003178,0.3829212100280006,0.1544803875610145,0.2700475613443383,0.35554745863236836,35.55474586323684,63,Reserve
KANO_DMD_08432,89,140,1329.4768257141113,2861730304,257.62433088079104,Good,2861730304.0,2.0,2.0,7.698040839836306e-06,11.466248639612477,8.166491883533755,14.7660053956912,0.07698040839836305,Very Low,8.166491883533755,KANO_W173,Gaya,Shagogo,44,55.54073207685577,KANO_PHC_0690,Jibawa Health Post,2824.622530850164,0.06898330065396079,0.9663409402159392,0.23964844733376398,0.15082148760708286,0.22430864377866122,0.35526400223585436,35.52640022358543,64,Reserve
KANO_DMD_06967,78,129,1738.2746114730835,2817836168,157.34970776455464,Excellent,2817836168.0,1.0,1.0,1.820032482224944e-05,14.11737641717351,14.11737641717351,14.11737641717351,0.1820032482224944,Very Low,14.11737641717351,KANO_W466,Warawa,Jigawa,79,51.641827003591466,KANO_PHC_0652,Jigawa (Wra) Health Post,610.6660421836544,0.09023218691955909,0.9204205545245657,0.4142791527930799,0.03118848988079081,0.08894738297796001,0.3536036370455398,35.36036370455398,65,Reserve
KANO_DMD_00832,22,80,2219.612148284912,8316093444,310.67173388288614,Good,8316093444.0,2.0,2.0,2.098692643323953e-05,10.85222573415718,10.026086768022786,11.678364700291574,0.2098692643323953,Very Low,10.026086768022786,KANO_W311,Makoda,Koguna,70,52.05615260719002,KANO_PHC_0398,Gamji Health Post,2338.5474252676136,0.11525161444920858,0.9082363647845864,0.2942188838312491,0.12455601116314916,0.10333184092993493,0.3494949380646249,34.94949380646249,66,Reserve
KANO_DMD_13560,127,106,183.33851957321167,2767310339,1221.2516103572784,Poor,2767310339.0,3.0,3.0,2.4802897987817132e-05,12.416307009498555,12.204460316888502,12.812014300009611,0.24802897987817132,Very Low,12.204460316888502,KANO_W243,Kibiya,Kahu,42,56.04443987370934,KANO_PHC_1000,Kahu Health Post,3374.7658009797146,0.009408216443028406,0.8915513383782397,0.3581439873082043,0.1805489411146198,0.24179625149827097,0.3486010633061294,34.860106330612936,67,Reserve
KANO_DMD_12963,123,22,360.45796632766724,2870514332,1314.3146540165249,Poor,2870514332.0,1.0,1.0,2.400792615112175e-05,12.813857959336367,12.813857959336367,12.813857959336367,0.2400792615112175,Very Low,12.813857959336369,KANO_W364,Rogo,Fulatan,96,49.084645285835734,KANO_PHC_0145,Sabon Layin Hago Health Post,5110.602263725496,0.018614702169274827,0.8950272883159831,0.37602696581406103,0.2743463218056734,0.00016775513179774994,0.3457153496766212,34.57153496766212,68,Reserve
KANO_DMD_14473,135,135,124.60956597328186,2895500822,475.12222432748746,Good,2895500822.0,1.0,1.0,2.03798727109584e-05,12.1507553666905,12.1507553666905,12.1507553666905,0.203798727109584,Very Low,12.1507553666905,KANO_W383,Sumaila,Gani,54,53.952876692992426,KANO_PHC_0680,Kula Health Post,3429.788551920667,0.006355546152200835,0.9108906579944457,0.35656799750589535,0.18352214165939568,0.16918185749120412,0.3453894348434805,34.53894348434805,69,Reserve
KANO_DMD_05901,71,18,128.31516861915588,11271199019,274.1843337274346,Good,11271199019.0,1.0,1.0,1.586105411936061e-05,10.613316191880934,10.613316191880934,10.613316191880934,0.1586105411936061,Very Low,10.613316191880934,KANO_W201,Gwarzo,Lakwaya,46,55.24015117932143,KANO_PHC_0185,Dankyandi Health Post,3200.702274012516,0.006548159546672846,0.9306488261170183,0.3114513285165931,0.17114327228937584,0.21387314753079031,0.34397572569306045,34.39757256930604,70,Reserve
KANO_DMD_03660,52,126,555.1393795013428,2841505166,983.6034659644839,Moderate,2841505166.0,1.0,1.0,6.854111888718103e-06,10.72202130892992,10.72202130892992,10.72202130892992,0.06854111888718102,Very Low,10.722021308929921,KANO_W141,Gabasawa,Yautar Kudu,86,50.115247939394166,KANO_PHC_0164,Karmami Maternity and  Child Health Clinic,3142.1241696323236,0.028734040753443248,0.9700309511694003,0.3146413166889382,0.16797795523639844,0.035947973410726045,0.3428477039827031,34.28477039827031,71,Reserve
KANO_DMD_08114,87,63,374.7143745422363,2837830014,846.8369469047665,Moderate,2837830014.0,1.0,1.0,2.236405151930812e-05,11.469153586613816,11.469153586613816,11.469153586613816,0.22364051519308123,Very Low,11.469153586613817,KANO_W215,Kabo,Masanawa,43,55.641033651743086,KANO_PHC_0299,Unguwarturaki Health Post,2349.566084199917,0.01935573552919114,0.9022149969370369,0.33656616432895164,0.12515141364993831,0.22779089004573339,0.34022550381087097,34.02255038108709,72,Reserve
KANO_DMD_01919,35,114,90.34375858306885,2915701104,780.1711779869414,Moderate,2915701104.0,2.0,2.0,2.75438375654186e-05,14.338287521136591,14.124587372953396,14.551987669319786,0.275438375654186,Very Low,14.124587372953396,KANO_W081,Dambatta,Fagwalawa,75,51.79726223303571,KANO_PHC_0612,Tona Health Post,3230.672863384723,0.004574444909977305,0.8795668021791634,0.4144907607125008,0.17276275824972567,0.09434374637615985,0.33951097453535906,33.95109745353591,73,Reserve
KANO_DMD_11241,111,163,1246.0472350120544,2841469233,108.54733284903311,Excellent,2841469233.0,4.0,4.0,2.066282534604071e-05,12.81665042072498,8.96291160785947,14.84784128517932,0.2066282534604071,Very Low,8.96291160785947,KANO_W402,Takai,Zuga,53,54.21377639105513,KANO_PHC_0141,Kogo Health Post,2642.8812204302976,0.06464671678347314,0.9096534705257837,0.263019651650452,0.14100094330662608,0.1782397112754518,0.3383854256201174,33.83854256201174,74,Reserve
KANO_DMD_02008,36,111,835.5805540084839,6374377100,416.79353276665915,Good,6374377100.0,3.0,3.0,1.642250581412927e-05,11.61356314607015,8.200207311307157,14.388649906964298,0.16422505814129268,Very Low,8.200207311307157,KANO_W325,Minjibir,Sarbi,48,54.99368484510138,KANO_PHC_1001,Sarbi Health Post,2938.036447515118,0.04331108306845843,0.9281939240772309,0.24063783788631948,0.1569499038175932,0.20531638784619982,0.33724349787436814,33.724349787436815,75,Reserve
KANO_DMD_07609,83,87,4349.474293708801,12619285068,92.84284016024854,Excellent,12619285068.0,9.0,9.0,2.3436079783337743e-05,9.219394972460504,3.8443113636726416,14.092839859212605,0.23436079783337743,Very Low,3.8443113636726416,KANO_W301,Madobi,Kauran Mata,74,51.82010600338436,KANO_PHC_0930,Kauran Mata Primary Health Center,1590.1606013730761,0.22595964679701372,0.8975276402212282,0.11281260821789262,0.08411630078054443,0.0951368309724068,0.33686345395231204,33.68634539523121,76,Reserve
KANO_DMD_08162,87,118,466.94113874435425,2815968514,917.3379105509431,Moderate,2815968514.0,8.0,8.0,4.3231830165388574e-05,12.8768951778508,10.54166657051034,14.314445029751246,0.43231830165388574,Very Low,10.54166657051034,KANO_W089,Dawakin Kudu,Danbagina,35,57.71503446078186,KANO_PHC_0895,Gano Primary Health Center,4133.843042760495,0.024149587383199,0.8109723257661854,0.309348746311358,0.2215663172034952,0.29979555780188305,0.3350722102794902,33.50722102794902,77,Reserve
KANO_DMD_10473,106,156,474.9395942687988,2861821376,291.2791150107355,Good,2861821376.0,2.0,2.0,2.2375687963941933e-05,13.287895210068573,12.456746044848042,14.119044375289103,0.22375687963941934,Very Low,12.456746044848042,KANO_W014,Albasu,Duja,61,53.24424359002824,KANO_PHC_0714,Chamarana Health Post,1551.0960233578476,0.02456533883210625,0.9021641175258006,0.3655473967344573,0.08200541350846022,0.1445797016397829,0.3327788925682208,33.27788925682208,78,Reserve
KANO_DMD_06566,75,139,884.8890037536621,2833403582,429.23709594783963,Good,2833403582.0,2.0,2.0,1.9558327617691383e-05,12.385462249084185,9.945148789413675,14.825775708754696,0.19558327617691385,Very Low,9.945148789413675,KANO_W166,Gaya,Gamarya,66,52.59252013459682,KANO_PHC_0679,Marita Health Post,2448.5973340878,0.04587408530836296,0.9144827973432627,0.29184373166301925,0.130502650385311,0.12195332142203431,0.33252240096092844,33.25224009609285,79,Reserve
KANO_DMD_09252,96,151,59.11897420883179,2901161074,939.8730385726594,Moderate,2901161074.0,3.0,3.0,3.601400188336523e-05,12.825562569106994,11.067530430767953,14.547550390822831,0.36014001883365226,Very Low,11.067530430767953,KANO_W171,Gaya,Kazurawa,45,55.254120493344615,KANO_PHC_0056,Kalahadi Health Post,4217.999984746257,0.0029514129001434993,0.8425316950538229,0.3247803979210017,0.2261138082227511,0.2143581308589728,0.331827311537009,33.1827311537009,80,Reserve
KANO_DMD_03429,50,99,1419.630226135254,2749649688,640.7161588201759,Moderate,2749649688.0,8.0,10.0,2.578534607123568e-05,12.080059671214707,8.01601199018764,14.978133920536912,0.25785346071235676,Very Low,8.01601199018764,KANO_W326,Minjibir,Tsakiya,67,52.51990367619748,KANO_PHC_1071,Sanbauna Primary Health Center,3445.373774979997,0.07366938120219368,0.8872556637432862,0.23523256431941114,0.18436430227292408,0.11943224045722219,0.3305591125470227,33.055911254702266,81,Reserve
KANO_DMD_07619,83,98,2470.9722187519073,12376330659,55.40920492479534,Excellent,12376330659.0,9.0,10.0,2.062252858618787e-05,10.776786334931753,6.135701374818408,14.493011739137083,0.20622528586187872,Very Low,6.135701374818408,KANO_W094,Dawakin Kudu,Gurjiya,93,49.40781494627843,KANO_PHC_1534,Kainuwa Dental Clinic and Diagnostic Centre,2483.8584337213656,0.12831705104189867,0.9098296648429107,0.1800542177411196,0.13240801350960155,0.011387482688137822,0.3229633253667752,32.29633253667752,82,Reserve
KANO_DMD_12199,118,9,1027.3881306648254,5919647517,400.0474454568502,Good,5919647517.0,1.0,1.0,1.8253564185931456e-05,8.864554411359695,8.864554411359695,8.864554411359695,0.18253564185931456,Very Low,8.864554411359695,KANO_W369,Rogo,Ruwan Bago,78,51.65946861377917,KANO_PHC_1399,Bari Model Primary Health Center,1959.2389338069647,0.053281042601589716,0.9201877697209615,0.2601333266823467,0.10405975835566664,0.08955986021264235,0.3226228703218008,32.26228703218008,83,Reserve
KANO_DMD_09545,99,74,1463.1797857284546,5668540448,713.3388260978131,Moderate,5668540448.0,4.0,4.0,3.059293036860287e-05,11.851780710015428,8.547417759477204,13.762575072660496,0.3059293036860287,Very Low,8.547417759477204,KANO_W161,Garum Mallam,Jobawa,40,56.17410649485202,KANO_PHC_0854,Jobawa Health Post,1008.2940571255606,0.07593304228586312,0.8662348909715176,0.25082684511104797,0.05267465352084802,0.24629798647048085,0.32203500112602323,32.20350011260232,84,Reserve
KANO_DMD_06546,75,114,1476.4828667640686,2824084504,217.22234988595744,Excellent,2824084504.0,3.0,3.0,1.6816592745428407e-05,10.937815604993892,6.848985344036574,14.052707862947573,0.16816592745428408,Very Low,6.848985344036574,KANO_W470,Warawa,Tamburawar Gabas,73,51.891071190194005,KANO_PHC_0611,Ganakakun Health Post,1765.9032663761745,0.07662452268462062,0.926470810903802,0.20098577540002843,0.09361270323938026,0.09760058348215137,0.31860417844546457,31.860417844546458,85,Reserve
KANO_DMD_06741,77,39,897.3151245117188,2760370478,93.73304555516843,Excellent,2760370478.0,2.0,2.0,2.4892663019124515e-05,11.499901622116612,9.16896865011851,13.830834594114714,0.24892663019124514,Very Low,9.16896865011851,KANO_W205,Gwarzo,Unguwar Tudu,85,50.25580260560085,KANO_PHC_0214,Dan Nafada Health Clinic,2831.4126324920953,0.04651998221854392,0.8911588480526939,0.2690664647672488,0.1511883964503455,0.040827716946833556,0.31732003079442156,31.732003079442155,86,Reserve
KANO_DMD_02627,43,27,24.954789876937866,2973553773,1120.41631760353,Poor,2973553773.0,2.0,2.0,3.422433109386224e-05,13.151457042665939,11.99806700207341,14.304847083258466,0.34224331093862237,Very Low,11.99806700207341,KANO_W435,Tsanyawa,Yanganau,88,49.8694348263121,KANO_PHC_1045,Faruruwa Primary Health Center,3770.6148952744097,0.0011755939194277594,0.8503568855602102,0.3520873061603009,0.20193897928390445,0.027413892102540777,0.3163915969007808,31.639159690078078,87,Reserve
KANO_DMD_05993,71,114,1208.1306586265564,2755861761,503.43523612845576,Moderate,2755861761.0,4.0,4.0,2.337922610944606e-05,11.201398842503162,8.166263888051946,14.755456897604631,0.2337922610944606,Very Low,8.166263888051946,KANO_W469,Warawa,Madari,89,49.85521923482186,KANO_PHC_0611,Ganakakun Health Post,2620.3249749126066,0.0626758523432451,0.8977762283033492,0.23964175672976976,0.13978209764161623,0.026920358571719056,0.31483451462817913,31.483451462817914,88,Reserve
KANO_DMD_00155,6,100,559.9201278686523,2923202042,734.991737086869,Moderate,2923202042.0,3.0,3.0,5.8306000094782e-05,12.110770985444645,12.027582921115725,12.188238849914566,0.58306000094782,Low,12.027582921115723,KANO_W083,Dambatta,Gwanda,50,54.56796744532879,KANO_PHC_0017,Gwanda (Dambatta) Primary Health Center,3207.0104290564354,0.028982539110969333,0.7450617392409866,0.35295346071858574,0.17148413874356747,0.190536432218871,0.3103271527206768,31.03271527206768,89,Reserve
KANO_DMD_07567,83,45,383.4557523727417,11273617540,218.1774689224354,Excellent,11273617540.0,3.0,3.0,4.690438506297282e-05,12.698116909684728,10.091497542330936,14.467562464454703,0.46904385062972814,Low,10.091497542330936,KANO_W208,Kabo,Gammo,63,53.01151393590624,KANO_PHC_0927,Yammedi Primary Health Center,3147.1568873344017,0.01981010331149255,0.7949143770711948,0.2961383849738945,0.16824990236295304,0.1364998487539853,0.3027867724858669,30.27867724858669,90,Reserve
KANO_DMD_06609,76,43,558.479905128479,11273546830,396.9280782929126,Good,11273546830.0,6.0,6.0,6.804295307685679e-05,12.473349968612935,10.607070140891263,14.428798648469524,0.6804295307685678,Moderate,10.607070140891265,KANO_W202,Gwarzo,Madadi,51,54.415147849163525,KANO_PHC_1049,Madadi Primary Health Center,3842.661190186032,0.02890767782191843,0.7024877013322434,0.31126803605233927,0.20583206132028234,0.1852308777559445,0.29594573286374104,29.594573286374104,91,Reserve
KANO_DMD_12015,116,159,750.711727142334,2824157313,1328.8491548675897,Poor,2824157313.0,8.0,8.0,3.927399519986868e-05,12.103911783278871,8.476378037716733,14.103558007801938,0.39273995199868683,Very Low,8.476378037716733,KANO_W400,Takai,Kuka,80,51.47012862198353,KANO_PHC_0716,Gamawa Health Post,2205.8977687140687,0.03889968919012455,0.8282776384413923,0.24874216061472879,0.11738817559722893,0.08298639932353312,0.29439461476226886,29.439461476226885,92,Reserve
KANO_DMD_01355,29,64,638.5362377166748,5360311101,314.7760703331692,Good,5360311101.0,1.0,1.0,3.761080018540829e-05,8.387881793130447,8.387881793130447,8.387881793130447,0.3761080018540829,Very Low,8.387881793130447,KANO_W054,Bichi,Waire,83,50.53636696983445,KANO_PHC_0325,Jinjimawa Health Post,1849.3817363600808,0.033068923223111626,0.8355498238699988,0.24614520859268188,0.09812353245436368,0.05056828394314948,0.287812532915439,28.7812532915439,93,Reserve
KANO_DMD_08355,89,50,970.3026392459869,6008085299,375.2956037008587,Good,6008085299.0,4.0,4.0,5.0661896834705595e-05,10.909544716054537,8.738068498169643,12.253884269285429,0.506618968347056,Low,8.738068498169643,KANO_W230,Karaye,Kafin Dabga,81,50.99026174028134,KANO_PHC_0257,Magami Health Post,2272.478092176675,0.0503137977758316,0.7784849613282205,0.256421555074919,0.12098589927707203,0.06632649483672655,0.2857802250550219,28.578022505502187,94,Reserve
KANO_DMD_04212,58,40,988.5260179042816,5978581767,225.62120898245968,Excellent,5978581767.0,8.0,8.0,6.743071521076667e-05,12.163288498097852,10.003455631319984,14.33262269971122,0.6743071521076667,Moderate,10.003455631319985,KANO_W023,Bagwai,Gadanya,87,49.94744893211928,KANO_PHC_0227,Jauben Yamma Health Post,2163.4466366962874,0.05126103015813551,0.7051646617908256,0.2935547655232202,0.11509429303623035,0.030122367308749783,0.2706568082861006,27.065680828610063,95,Reserve
KANO_DMD_05215,66,37,1069.5376167297363,2764188513,69.35606044572302,Excellent,2764188513.0,9.0,9.0,6.319389717068567e-05,11.146369957917283,6.150023862147591,14.730978080195168,0.6319389717068568,Low,6.150023862147591,KANO_W379,Shanono,Shakogi,68,52.50515688991052,KANO_PHC_0954,Shakogi Health Post,2462.9507541450675,0.055471929310733435,0.7236898053529772,0.18047451594251948,0.13127824948938818,0.11892026503154464,0.26524269724653093,26.524269724653095,96,Reserve
KANO_DMD_08833,93,60,1373.7895584106445,2901153460,572.6918278467778,Moderate,2901153460.0,3.0,4.0,7.388566313241525e-05,11.18330657711745,7.260402338314035,13.657083602185786,0.7388566313241525,Moderate,7.260402338314035,KANO_W256,Kiru,Galadimawa,72,51.979784778555036,KANO_PHC_0088,Galadimawa (Kku) Health Post,1222.3809253291558,0.07128663068653014,0.6769409250611581,0.21305894528636812,0.06424301719381975,0.10068052078379225,0.25293751418597443,25.293751418597445,97,Reserve
